series,timestamp,value,label
s2,2023-01-22T13:58:19Z,966,
s2,2023-01-22T13:58:20Z,967,
s2,2023-01-22T13:58:21Z,967,
s2,2023-01-22T13:58:22Z,967,
s2,2023-01-22T13:58:23Z,967,
s2,2023-01-22T13:58:24Z,967,
s2,2023-01-22T13:58:25Z,967,
s2,2023-01-22T13:58:26Z,968,
s2,2023-01-22T13:58:27Z,968,
s2,2023-01-22T13:58:28Z,968,
s2,2023-01-22T13:58:29Z,968,
s2,2023-01-22T13:58:30Z,968,
s2,2023-01-22T13:58:31Z,968,
s2,2023-01-22T13:58:32Z,967,
s2,2023-01-22T13:58:33Z,967,
s2,2023-01-22T13:58:34Z,966,
s2,2023-01-22T13:58:35Z,965,
s2,2023-01-22T13:58:36Z,964,
s2,2023-01-22T13:58:37Z,963,
s2,2023-01-22T13:58:38Z,962,
s2,2023-01-22T13:58:39Z,961,
s2,2023-01-22T13:58:40Z,960,
s2,2023-01-22T13:58:41Z,960,
s2,2023-01-22T13:58:42Z,960,
s2,2023-01-22T13:58:43Z,960,
s2,2023-01-22T13:58:44Z,959,
s2,2023-01-22T13:58:45Z,958,
s2,2023-01-22T13:58:46Z,958,
s2,2023-01-22T13:58:47Z,958,
s2,2023-01-22T13:58:48Z,958,
s2,2023-01-22T13:58:49Z,958,
s2,2023-01-22T13:58:50Z,958,
s2,2023-01-22T13:58:51Z,959,
s2,2023-01-22T13:58:52Z,959,
s2,2023-01-22T13:58:53Z,959,
s2,2023-01-22T13:58:54Z,959,
s2,2023-01-22T13:58:55Z,958,
s2,2023-01-22T13:58:56Z,957,
s2,2023-01-22T13:58:57Z,957,
s2,2023-01-22T13:58:58Z,957,
s2,2023-01-22T13:58:59Z,957,
s2,2023-01-22T13:59:00Z,957,
s2,2023-01-22T13:59:01Z,957,
s2,2023-01-22T13:59:02Z,957,
s2,2023-01-22T13:59:03Z,957,
s2,2023-01-22T13:59:04Z,957,
s2,2023-01-22T13:59:05Z,957,
s2,2023-01-22T13:59:06Z,957,
s2,2023-01-22T13:59:07Z,957,
s2,2023-01-22T13:59:08Z,957,
s2,2023-01-22T13:59:09Z,957,
s2,2023-01-22T13:59:10Z,957,
s2,2023-01-22T13:59:11Z,957,
s2,2023-01-22T13:59:12Z,957,
s2,2023-01-22T13:59:13Z,957,
s2,2023-01-22T13:59:14Z,957,
s2,2023-01-22T13:59:15Z,957,
s2,2023-01-22T13:59:16Z,957,
s2,2023-01-22T13:59:17Z,957,
s2,2023-01-22T13:59:18Z,957,
s2,2023-01-22T13:59:19Z,957,
s2,2023-01-22T13:59:20Z,957,
s2,2023-01-22T13:59:21Z,956,
s2,2023-01-22T13:59:22Z,956,
s2,2023-01-22T13:59:23Z,956,
s2,2023-01-22T13:59:24Z,956,
s2,2023-01-22T13:59:25Z,956,
s2,2023-01-22T13:59:26Z,956,
s2,2023-01-22T13:59:27Z,956,
s2,2023-01-22T13:59:28Z,957,
s2,2023-01-22T13:59:29Z,957,
s2,2023-01-22T13:59:30Z,957,
s2,2023-01-22T13:59:31Z,957,
s2,2023-01-22T13:59:32Z,957,
s2,2023-01-22T13:59:33Z,957,
s2,2023-01-22T13:59:34Z,957,
s2,2023-01-22T13:59:35Z,957,
s2,2023-01-22T13:59:36Z,957,
s2,2023-01-22T13:59:37Z,957,
s2,2023-01-22T13:59:38Z,957,
s2,2023-01-22T13:59:39Z,957,
s2,2023-01-22T13:59:40Z,957,
s2,2023-01-22T13:59:41Z,957,
s2,2023-01-22T13:59:42Z,957,
s2,2023-01-22T13:59:43Z,957,
s2,2023-01-22T13:59:44Z,957,
s2,2023-01-22T13:59:45Z,957,
s2,2023-01-22T13:59:46Z,957,
s2,2023-01-22T13:59:47Z,957,
s2,2023-01-22T13:59:48Z,957,
s2,2023-01-22T13:59:49Z,954,
s2,2023-01-22T13:59:50Z,954,
s2,2023-01-22T13:59:51Z,954,
s2,2023-01-22T13:59:52Z,954,
s2,2023-01-22T13:59:53Z,954,
s2,2023-01-22T13:59:54Z,954,
s2,2023-01-22T13:59:55Z,954,
s2,2023-01-22T13:59:56Z,954,
s2,2023-01-22T13:59:57Z,954,
s2,2023-01-22T13:59:58Z,955,
s2,2023-01-22T13:59:59Z,955,
s2,2023-01-22T14:00:00Z,955,
s2,2023-01-22T14:00:01Z,955,
s2,2023-01-22T14:00:02Z,955,
s2,2023-01-22T14:00:03Z,955,
s2,2023-01-22T14:00:04Z,955,
s2,2023-01-22T14:00:05Z,955,
s2,2023-01-22T14:00:06Z,955,
s2,2023-01-22T14:00:07Z,955,
s2,2023-01-22T14:00:08Z,955,
s2,2023-01-22T14:00:09Z,955,
s2,2023-01-22T14:00:10Z,956,
s2,2023-01-22T14:00:11Z,958,
s2,2023-01-22T14:00:12Z,961,
s2,2023-01-22T14:00:13Z,965,
s2,2023-01-22T14:00:14Z,969,
s2,2023-01-22T14:00:15Z,973,
s2,2023-01-22T14:00:16Z,976,
s2,2023-01-22T14:00:17Z,978,
s2,2023-01-22T14:00:18Z,979,
s2,2023-01-22T14:00:19Z,980,
s2,2023-01-22T14:00:20Z,981,
s2,2023-01-22T14:00:21Z,982,
s2,2023-01-22T14:00:22Z,983,
s2,2023-01-22T14:00:23Z,984,
s2,2023-01-22T14:00:24Z,985,
s2,2023-01-22T14:00:25Z,986,
s2,2023-01-22T14:00:26Z,987,
s2,2023-01-22T14:00:27Z,988,
s2,2023-01-22T14:00:28Z,989,
s2,2023-01-22T14:00:29Z,990,
s2,2023-01-22T14:00:30Z,991,
s2,2023-01-22T14:00:31Z,991,
s2,2023-01-22T14:00:32Z,991,
s2,2023-01-22T14:00:33Z,992,
s2,2023-01-22T14:00:34Z,992,
s2,2023-01-22T14:00:35Z,992,
s2,2023-01-22T14:00:36Z,992,
s2,2023-01-22T14:00:37Z,993,
s2,2023-01-22T14:00:38Z,993,
s2,2023-01-22T14:00:39Z,993,
s2,2023-01-22T14:00:40Z,993,
s2,2023-01-22T14:00:41Z,993,
s2,2023-01-22T14:00:42Z,993,
s2,2023-01-22T14:00:43Z,993,
s2,2023-01-22T14:00:44Z,994,
s2,2023-01-22T14:00:45Z,994,
s2,2023-01-22T14:00:46Z,994,
s2,2023-01-22T14:00:47Z,994,
s2,2023-01-22T14:00:48Z,994,
s2,2023-01-22T14:00:49Z,994,
s2,2023-01-22T14:00:50Z,994,
s2,2023-01-22T14:00:51Z,994,
s2,2023-01-22T14:00:52Z,994,
s2,2023-01-22T14:00:53Z,994,
s2,2023-01-22T14:00:54Z,994,
s2,2023-01-22T14:00:55Z,995,
s2,2023-01-22T14:00:56Z,995,
s2,2023-01-22T14:00:57Z,995,
s2,2023-01-22T14:00:58Z,995,
s2,2023-01-22T14:00:59Z,995,
s2,2023-01-22T14:01:00Z,995,
s2,2023-01-22T14:01:01Z,995,
s2,2023-01-22T14:01:02Z,995,
s2,2023-01-22T14:01:03Z,995,
s2,2023-01-22T14:01:04Z,996,
s2,2023-01-22T14:01:05Z,996,
s2,2023-01-22T14:01:06Z,996,
s2,2023-01-22T14:01:07Z,996,
s2,2023-01-22T14:01:08Z,996,
s2,2023-01-22T14:01:09Z,996,
s2,2023-01-22T14:01:10Z,996,
s2,2023-01-22T14:01:11Z,996,
s2,2023-01-22T14:01:12Z,996,
s2,2023-01-22T14:01:13Z,996,
s2,2023-01-22T14:01:14Z,996,
s2,2023-01-22T14:01:15Z,996,
s2,2023-01-22T14:01:16Z,996,
s2,2023-01-22T14:01:17Z,996,
s2,2023-01-22T14:01:18Z,996,
s2,2023-01-22T14:01:19Z,996,
s2,2023-01-22T14:01:20Z,996,
s2,2023-01-22T14:01:21Z,996,
s2,2023-01-22T14:01:22Z,996,
s2,2023-01-22T14:01:23Z,996,
s2,2023-01-22T14:01:24Z,996,
s2,2023-01-22T14:01:25Z,996,
s2,2023-01-22T14:01:26Z,995,
s2,2023-01-22T14:01:27Z,995,
s2,2023-01-22T14:01:28Z,995,
s2,2023-01-22T14:01:29Z,995,
s2,2023-01-22T14:01:30Z,995,
s2,2023-01-22T14:01:31Z,995,
s2,2023-01-22T14:01:32Z,995,
s2,2023-01-22T14:01:33Z,995,
s2,2023-01-22T14:01:34Z,995,
s2,2023-01-22T14:01:35Z,995,
s2,2023-01-22T14:01:36Z,995,
s2,2023-01-22T14:01:37Z,995,
s2,2023-01-22T14:01:38Z,995,
s2,2023-01-22T14:01:39Z,995,
s2,2023-01-22T14:01:40Z,995,
s2,2023-01-22T14:01:41Z,995,
s2,2023-01-22T14:01:42Z,995,
s2,2023-01-22T14:01:43Z,995,
s2,2023-01-22T14:01:44Z,995,
s2,2023-01-22T14:01:45Z,995,
s2,2023-01-22T14:01:46Z,995,
s2,2023-01-22T14:01:47Z,995,
s2,2023-01-22T14:01:48Z,995,
s2,2023-01-22T14:01:49Z,995,
s2,2023-01-22T14:01:50Z,996,
s2,2023-01-22T14:01:51Z,998,
s2,2023-01-22T14:01:52Z,999,
s2,2023-01-22T14:01:53Z,1000,
s2,2023-01-22T14:01:54Z,999,
s2,2023-01-22T14:01:55Z,997,
s2,2023-01-22T14:01:56Z,996,
s2,2023-01-22T14:01:57Z,995,
s2,2023-01-22T14:01:58Z,993,
s2,2023-01-22T14:01:59Z,991,
s2,2023-01-22T14:02:00Z,989,
s2,2023-01-22T14:02:01Z,987,
s2,2023-01-22T14:02:02Z,986,
s2,2023-01-22T14:02:03Z,985,
s2,2023-01-22T14:02:04Z,984,
s2,2023-01-22T14:02:05Z,983,
s2,2023-01-22T14:02:06Z,983,
s2,2023-01-22T14:02:07Z,983,
s2,2023-01-22T14:02:08Z,982,
s2,2023-01-22T14:02:09Z,981,
s2,2023-01-22T14:02:10Z,981,
s2,2023-01-22T14:02:11Z,981,
s2,2023-01-22T14:02:12Z,981,
s2,2023-01-22T14:02:13Z,980,
s2,2023-01-22T14:02:14Z,980,
s2,2023-01-22T14:02:15Z,980,
s2,2023-01-22T14:02:16Z,980,
s2,2023-01-22T14:02:17Z,980,
s2,2023-01-22T14:02:18Z,978,
s2,2023-01-22T14:02:19Z,978,
s2,2023-01-22T14:02:20Z,979,
s2,2023-01-22T14:02:21Z,979,
s2,2023-01-22T14:02:22Z,979,
s2,2023-01-22T14:02:23Z,979,
s2,2023-01-22T14:02:24Z,978,
s2,2023-01-22T14:02:25Z,978,
s2,2023-01-22T14:02:26Z,978,
s2,2023-01-22T14:02:27Z,978,
s2,2023-01-22T14:02:28Z,977,
s2,2023-01-22T14:02:29Z,977,
s2,2023-01-22T14:02:30Z,977,
s2,2023-01-22T14:02:31Z,977,
s2,2023-01-22T14:02:32Z,977,
s2,2023-01-22T14:02:33Z,977,
s2,2023-01-22T14:02:34Z,977,
s2,2023-01-22T14:02:35Z,977,
s2,2023-01-22T14:02:36Z,978,
s2,2023-01-22T14:02:37Z,978,
s2,2023-01-22T14:02:38Z,978,
s2,2023-01-22T14:02:39Z,977,
s2,2023-01-22T14:02:40Z,977,
s2,2023-01-22T14:02:41Z,977,
s2,2023-01-22T14:02:42Z,977,
s2,2023-01-22T14:02:43Z,977,
s2,2023-01-22T14:02:44Z,977,
s2,2023-01-22T14:02:45Z,977,
s2,2023-01-22T14:02:46Z,977,
s2,2023-01-22T14:02:47Z,977,
s2,2023-01-22T14:02:48Z,976,
s2,2023-01-22T14:02:49Z,976,
s2,2023-01-22T14:02:50Z,976,
s2,2023-01-22T14:02:51Z,976,
s2,2023-01-22T14:02:52Z,976,
s2,2023-01-22T14:02:53Z,976,
s2,2023-01-22T14:02:54Z,976,
s2,2023-01-22T14:02:55Z,976,
s2,2023-01-22T14:02:56Z,976,
s2,2023-01-22T14:02:57Z,976,
s2,2023-01-22T14:02:58Z,976,
s2,2023-01-22T14:02:59Z,976,
s2,2023-01-22T14:03:00Z,976,
s2,2023-01-22T14:03:01Z,976,
s2,2023-01-22T14:03:02Z,976,
s2,2023-01-22T14:03:03Z,976,
s2,2023-01-22T14:03:04Z,976,
s2,2023-01-22T14:03:05Z,976,
s2,2023-01-22T14:03:06Z,976,
s2,2023-01-22T14:03:07Z,976,
s2,2023-01-22T14:03:08Z,976,
s2,2023-01-22T14:03:09Z,975,
s2,2023-01-22T14:03:10Z,975,
s2,2023-01-22T14:03:11Z,975,
s2,2023-01-22T14:03:12Z,975,
s2,2023-01-22T14:03:13Z,975,
s2,2023-01-22T14:03:14Z,975,
s2,2023-01-22T14:03:15Z,975,
s2,2023-01-22T14:03:16Z,975,
s2,2023-01-22T14:03:17Z,975,
s2,2023-01-22T14:03:18Z,975,
s2,2023-01-22T14:03:19Z,975,
s2,2023-01-22T14:03:20Z,975,
s2,2023-01-22T14:03:21Z,975,
s2,2023-01-22T14:03:22Z,976,
s2,2023-01-22T14:03:23Z,976,
s2,2023-01-22T14:03:24Z,975,
s2,2023-01-22T14:03:25Z,975,
s2,2023-01-22T14:03:26Z,974,
s2,2023-01-22T14:03:27Z,973,
s2,2023-01-22T14:03:28Z,972,
s2,2023-01-22T14:03:29Z,971,
s2,2023-01-22T14:03:30Z,970,
s2,2023-01-22T14:03:31Z,969,
s2,2023-01-22T14:03:32Z,968,
s2,2023-01-22T14:03:33Z,967,
s2,2023-01-22T14:03:34Z,966,
s2,2023-01-22T14:03:35Z,965,
s2,2023-01-22T14:03:36Z,964,
s2,2023-01-22T14:03:37Z,963,
s2,2023-01-22T14:03:38Z,962,
s2,2023-01-22T14:03:39Z,963,
s2,2023-01-22T14:03:40Z,963,
s2,2023-01-22T14:03:41Z,962,
s2,2023-01-22T14:03:42Z,961,
s2,2023-01-22T14:03:43Z,960,
s2,2023-01-22T14:03:44Z,959,
s2,2023-01-22T14:03:45Z,958,
s2,2023-01-22T14:03:46Z,958,
s2,2023-01-22T14:03:47Z,958,
s2,2023-01-22T14:03:48Z,958,
s2,2023-01-22T14:03:49Z,957,
s2,2023-01-22T14:03:50Z,957,
s2,2023-01-22T14:03:51Z,957,
s2,2023-01-22T14:03:52Z,957,
s2,2023-01-22T14:03:53Z,956,
s2,2023-01-22T14:03:54Z,956,
s2,2023-01-22T14:03:55Z,955,
s2,2023-01-22T14:03:56Z,955,
s2,2023-01-22T14:03:57Z,955,
s2,2023-01-22T14:03:58Z,955,
s2,2023-01-22T14:03:59Z,955,
s2,2023-01-22T14:04:00Z,955,
s2,2023-01-22T14:04:01Z,954,
s2,2023-01-22T14:04:02Z,954,
s2,2023-01-22T14:04:03Z,954,
s2,2023-01-22T14:04:04Z,954,
s2,2023-01-22T14:04:05Z,954,
s2,2023-01-22T14:04:06Z,955,
s2,2023-01-22T14:04:07Z,956,
s2,2023-01-22T14:04:08Z,957,
s2,2023-01-22T14:04:09Z,957,
s2,2023-01-22T14:04:10Z,957,
s2,2023-01-22T14:04:11Z,957,
s2,2023-01-22T14:04:12Z,957,
s2,2023-01-22T14:04:13Z,957,
s2,2023-01-22T14:04:14Z,956,
s2,2023-01-22T14:04:15Z,956,
s2,2023-01-22T14:04:16Z,956,
s2,2023-01-22T14:04:17Z,956,
s2,2023-01-22T14:04:18Z,956,
s2,2023-01-22T14:04:19Z,956,
s2,2023-01-22T14:04:20Z,956,
s2,2023-01-22T14:04:21Z,956,
s2,2023-01-22T14:04:22Z,956,
s2,2023-01-22T14:04:23Z,956,
s2,2023-01-22T14:04:24Z,955,
s2,2023-01-22T14:04:25Z,955,
s2,2023-01-22T14:04:26Z,955,
s2,2023-01-22T14:04:27Z,955,
s2,2023-01-22T14:04:28Z,955,
s2,2023-01-22T14:04:29Z,955,
s2,2023-01-22T14:04:30Z,955,
s2,2023-01-22T14:04:31Z,955,
s2,2023-01-22T14:04:32Z,955,
s2,2023-01-22T14:04:33Z,955,
s2,2023-01-22T14:04:34Z,955,
s2,2023-01-22T14:04:35Z,955,
s2,2023-01-22T14:04:36Z,955,
s2,2023-01-22T14:04:37Z,955,
s2,2023-01-22T14:04:38Z,955,
s2,2023-01-22T14:04:39Z,955,
s2,2023-01-22T14:04:40Z,954,
s2,2023-01-22T14:04:41Z,954,
s2,2023-01-22T14:04:42Z,954,
s2,2023-01-22T14:04:43Z,954,
s2,2023-01-22T14:04:44Z,954,
s2,2023-01-22T14:04:45Z,954,
s2,2023-01-22T14:04:46Z,954,
s2,2023-01-22T14:04:47Z,954,
s2,2023-01-22T14:04:48Z,954,
s2,2023-01-22T14:04:49Z,953,
s2,2023-01-22T14:04:50Z,953,
s2,2023-01-22T14:04:51Z,953,
s2,2023-01-22T14:04:52Z,953,
s2,2023-01-22T14:04:53Z,953,
s2,2023-01-22T14:04:54Z,953,
s2,2023-01-22T14:04:55Z,953,
s2,2023-01-22T14:04:56Z,953,
s2,2023-01-22T14:04:57Z,953,
s2,2023-01-22T14:04:58Z,953,
s2,2023-01-22T14:04:59Z,954,
s2,2023-01-22T14:05:00Z,954,
s2,2023-01-22T14:05:01Z,955,
s2,2023-01-22T14:05:02Z,956,
s2,2023-01-22T14:05:03Z,957,
s2,2023-01-22T14:05:04Z,959,
s2,2023-01-22T14:05:05Z,960,
s2,2023-01-22T14:05:06Z,961,
s2,2023-01-22T14:05:07Z,962,
s2,2023-01-22T14:05:08Z,963,
s2,2023-01-22T14:05:09Z,964,
s2,2023-01-22T14:05:10Z,965,
s2,2023-01-22T14:05:11Z,965,
s2,2023-01-22T14:05:12Z,965,
s2,2023-01-22T14:05:13Z,965,
s2,2023-01-22T14:05:14Z,965,
s2,2023-01-22T14:05:15Z,965,
s2,2023-01-22T14:05:16Z,965,
s2,2023-01-22T14:05:17Z,965,
s2,2023-01-22T14:05:18Z,966,
s2,2023-01-22T14:05:19Z,966,
s2,2023-01-22T14:05:20Z,967,
s2,2023-01-22T14:05:21Z,968,
s2,2023-01-22T14:05:22Z,969,
s2,2023-01-22T14:05:23Z,971,
s2,2023-01-22T14:05:24Z,973,
s2,2023-01-22T14:05:25Z,975,
s2,2023-01-22T14:05:26Z,976,
s2,2023-01-22T14:05:27Z,976,
s2,2023-01-22T14:05:28Z,977,
s2,2023-01-22T14:05:29Z,977,
s2,2023-01-22T14:05:30Z,977,
s2,2023-01-22T14:05:31Z,978,
s2,2023-01-22T14:05:32Z,978,
s2,2023-01-22T14:05:33Z,978,
s2,2023-01-22T14:05:34Z,979,
s2,2023-01-22T14:05:35Z,979,
s2,2023-01-22T14:05:36Z,979,
s2,2023-01-22T14:05:37Z,979,
s2,2023-01-22T14:05:38Z,979,
s2,2023-01-22T14:05:39Z,979,
s2,2023-01-22T14:05:40Z,979,
s2,2023-01-22T14:05:41Z,979,
s2,2023-01-22T14:05:42Z,979,
s2,2023-01-22T14:05:43Z,979,
s2,2023-01-22T14:05:44Z,980,
s2,2023-01-22T14:05:45Z,980,
s2,2023-01-22T14:05:46Z,980,
s2,2023-01-22T14:05:47Z,980,
s2,2023-01-22T14:05:48Z,980,
s2,2023-01-22T14:05:49Z,980,
s2,2023-01-22T14:05:50Z,980,
s2,2023-01-22T14:05:51Z,980,
s2,2023-01-22T14:05:52Z,980,
s2,2023-01-22T14:05:53Z,981,
s2,2023-01-22T14:05:54Z,981,
s2,2023-01-22T14:05:55Z,981,
s2,2023-01-22T14:05:56Z,981,
s2,2023-01-22T14:05:57Z,981,
s2,2023-01-22T14:05:58Z,981,
s2,2023-01-22T14:05:59Z,981,
s2,2023-01-22T14:06:00Z,981,
s2,2023-01-22T14:06:01Z,981,
s2,2023-01-22T14:06:02Z,981,
s2,2023-01-22T14:06:03Z,981,
s2,2023-01-22T14:06:04Z,981,
s2,2023-01-22T14:06:05Z,980,
s2,2023-01-22T14:06:06Z,980,
s2,2023-01-22T14:06:07Z,980,
s2,2023-01-22T14:06:08Z,980,
s2,2023-01-22T14:06:09Z,980,
s2,2023-01-22T14:06:10Z,980,
s2,2023-01-22T14:06:11Z,980,
s2,2023-01-22T14:06:12Z,980,
s2,2023-01-22T14:06:13Z,980,
s2,2023-01-22T14:06:14Z,980,
s2,2023-01-22T14:06:15Z,980,
s2,2023-01-22T14:06:16Z,980,
s2,2023-01-22T14:06:17Z,980,
s2,2023-01-22T14:06:18Z,980,
s2,2023-01-22T14:06:19Z,980,
s2,2023-01-22T14:06:20Z,980,
s2,2023-01-22T14:06:21Z,980,
s2,2023-01-22T14:06:22Z,980,
s2,2023-01-22T14:06:23Z,980,
s2,2023-01-22T14:06:24Z,980,
s2,2023-01-22T14:06:25Z,980,
s2,2023-01-22T14:06:26Z,980,
s2,2023-01-22T14:06:27Z,980,
s2,2023-01-22T14:06:28Z,979,
s2,2023-01-22T14:06:29Z,979,
s2,2023-01-22T14:06:30Z,979,
s2,2023-01-22T14:06:31Z,978,
s2,2023-01-22T14:06:32Z,978,
s2,2023-01-22T14:06:33Z,978,
s2,2023-01-22T14:06:34Z,978,
s2,2023-01-22T14:06:35Z,978,
s2,2023-01-22T14:06:36Z,978,
s2,2023-01-22T14:06:37Z,979,
s2,2023-01-22T14:06:38Z,979,
s2,2023-01-22T14:06:39Z,980,
s2,2023-01-22T14:06:40Z,981,
s2,2023-01-22T14:06:41Z,982,
s2,2023-01-22T14:06:42Z,983,
s2,2023-01-22T14:06:43Z,984,
s2,2023-01-22T14:06:44Z,985,
s2,2023-01-22T14:06:45Z,986,
s3,2023-01-22T13:57:01Z,875,
s3,2023-01-22T13:57:02Z,883,
s3,2023-01-22T13:57:03Z,891,
s3,2023-01-22T13:57:04Z,898,
s3,2023-01-22T13:57:05Z,904,
s3,2023-01-22T13:57:06Z,909,
s3,2023-01-22T13:57:07Z,914,
s3,2023-01-22T13:57:08Z,919,
s3,2023-01-22T13:57:09Z,923,
s3,2023-01-22T13:57:10Z,927,
s3,2023-01-22T13:57:11Z,930,
s3,2023-01-22T13:57:12Z,933,
s3,2023-01-22T13:57:13Z,936,
s3,2023-01-22T13:57:14Z,938,
s3,2023-01-22T13:57:15Z,940,
s3,2023-01-22T13:57:16Z,942,
s3,2023-01-22T13:57:17Z,944,
s3,2023-01-22T13:57:18Z,945,
s3,2023-01-22T13:57:19Z,947,
s3,2023-01-22T13:57:20Z,948,
s3,2023-01-22T13:57:21Z,949,
s3,2023-01-22T13:57:22Z,950,
s3,2023-01-22T13:57:23Z,951,
s3,2023-01-22T13:57:24Z,952,
s3,2023-01-22T13:57:25Z,953,
s3,2023-01-22T13:57:26Z,954,
s3,2023-01-22T13:57:27Z,954,
s3,2023-01-22T13:57:28Z,955,
s3,2023-01-22T13:57:29Z,956,
s3,2023-01-22T13:57:30Z,956,
s3,2023-01-22T13:57:31Z,956,
s3,2023-01-22T13:57:32Z,956,
s3,2023-01-22T13:57:33Z,956,
s3,2023-01-22T13:57:34Z,956,
s3,2023-01-22T13:57:35Z,956,
s3,2023-01-22T13:57:36Z,957,
s3,2023-01-22T13:57:37Z,957,
s3,2023-01-22T13:57:38Z,958,
s3,2023-01-22T13:57:39Z,958,
s3,2023-01-22T13:57:40Z,959,
s3,2023-01-22T13:57:41Z,959,
s3,2023-01-22T13:57:42Z,959,
s3,2023-01-22T13:57:43Z,959,
s3,2023-01-22T13:57:44Z,959,
s3,2023-01-22T13:57:45Z,959,
s3,2023-01-22T13:57:46Z,959,
s3,2023-01-22T13:57:47Z,959,
s3,2023-01-22T13:57:48Z,959,
s3,2023-01-22T13:57:49Z,959,
s3,2023-01-22T13:57:50Z,960,
s3,2023-01-22T13:57:51Z,960,
s3,2023-01-22T13:57:52Z,960,
s3,2023-01-22T13:57:53Z,960,
s3,2023-01-22T13:57:54Z,961,
s3,2023-01-22T13:57:55Z,961,
s3,2023-01-22T13:57:56Z,961,
s3,2023-01-22T13:57:57Z,961,
s3,2023-01-22T13:57:58Z,961,
s3,2023-01-22T13:57:59Z,961,
s3,2023-01-22T13:58:00Z,961,
s3,2023-01-22T13:58:01Z,961,
s3,2023-01-22T13:58:02Z,961,
s3,2023-01-22T13:58:03Z,961,
s3,2023-01-22T13:58:04Z,961,
s3,2023-01-22T13:58:05Z,961,
s3,2023-01-22T13:58:06Z,961,
s3,2023-01-22T13:58:07Z,961,
s3,2023-01-22T13:58:08Z,961,
s3,2023-01-22T13:58:09Z,961,
s3,2023-01-22T13:58:10Z,961,
s3,2023-01-22T13:58:11Z,961,
s3,2023-01-22T13:58:12Z,961,
s3,2023-01-22T13:58:13Z,961,
s3,2023-01-22T13:58:14Z,961,
s3,2023-01-22T13:58:15Z,961,
s3,2023-01-22T13:58:16Z,961,
s3,2023-01-22T13:58:17Z,962,
s3,2023-01-22T13:58:18Z,962,
s3,2023-01-22T13:58:19Z,962,
s3,2023-01-22T13:58:20Z,962,
s3,2023-01-22T13:58:21Z,962,
s3,2023-01-22T13:58:22Z,962,
s3,2023-01-22T13:58:23Z,962,
s3,2023-01-22T13:58:24Z,962,
s3,2023-01-22T13:58:25Z,962,
s3,2023-01-22T13:58:26Z,963,
s3,2023-01-22T13:58:27Z,963,
s3,2023-01-22T13:58:28Z,962,
s3,2023-01-22T13:58:29Z,962,
s3,2023-01-22T13:58:30Z,962,
s3,2023-01-22T13:58:31Z,962,
s3,2023-01-22T13:58:32Z,962,
s3,2023-01-22T13:58:33Z,961,
s3,2023-01-22T13:58:34Z,959,
s3,2023-01-22T13:58:35Z,957,
s3,2023-01-22T13:58:36Z,955,
s3,2023-01-22T13:58:37Z,953,
s3,2023-01-22T13:58:38Z,951,
s3,2023-01-22T13:58:39Z,950,
s3,2023-01-22T13:58:40Z,949,
s3,2023-01-22T13:58:41Z,948,
s3,2023-01-22T13:58:42Z,947,
s3,2023-01-22T13:58:43Z,946,
s3,2023-01-22T13:58:44Z,945,
s3,2023-01-22T13:58:45Z,944,
s3,2023-01-22T13:58:46Z,943,
s3,2023-01-22T13:58:47Z,943,
s3,2023-01-22T13:58:48Z,942,
s3,2023-01-22T13:58:49Z,941,
s3,2023-01-22T13:58:50Z,941,
s3,2023-01-22T13:58:51Z,941,
s3,2023-01-22T13:58:52Z,941,
s3,2023-01-22T13:58:53Z,941,
s3,2023-01-22T13:58:54Z,941,
s3,2023-01-22T13:58:55Z,941,
s3,2023-01-22T13:58:56Z,941,
s3,2023-01-22T13:58:57Z,941,
s3,2023-01-22T13:58:58Z,941,
s3,2023-01-22T13:58:59Z,941,
s3,2023-01-22T13:59:00Z,941,
s3,2023-01-22T13:59:01Z,941,
s3,2023-01-22T13:59:02Z,941,
s3,2023-01-22T13:59:03Z,941,
s3,2023-01-22T13:59:04Z,941,
s3,2023-01-22T13:59:05Z,941,
s3,2023-01-22T13:59:06Z,940,
s3,2023-01-22T13:59:07Z,940,
s3,2023-01-22T13:59:08Z,940,
s3,2023-01-22T13:59:09Z,940,
s3,2023-01-22T13:59:10Z,940,
s3,2023-01-22T13:59:11Z,940,
s3,2023-01-22T13:59:12Z,940,
s3,2023-01-22T13:59:13Z,940,
s3,2023-01-22T13:59:14Z,940,
s3,2023-01-22T13:59:15Z,940,
s3,2023-01-22T13:59:16Z,940,
s3,2023-01-22T13:59:17Z,940,
s3,2023-01-22T13:59:18Z,940,
s3,2023-01-22T13:59:19Z,940,
s3,2023-01-22T13:59:20Z,940,
s3,2023-01-22T13:59:21Z,940,
s3,2023-01-22T13:59:22Z,940,
s3,2023-01-22T13:59:23Z,940,
s3,2023-01-22T13:59:24Z,940,
s3,2023-01-22T13:59:25Z,940,
s3,2023-01-22T13:59:26Z,940,
s3,2023-01-22T13:59:27Z,940,
s3,2023-01-22T13:59:28Z,940,
s3,2023-01-22T13:59:29Z,939,
s3,2023-01-22T13:59:30Z,939,
s3,2023-01-22T13:59:31Z,939,
s3,2023-01-22T13:59:32Z,939,
s3,2023-01-22T13:59:33Z,939,
s3,2023-01-22T13:59:34Z,939,
s3,2023-01-22T13:59:35Z,939,
s3,2023-01-22T13:59:36Z,939,
s3,2023-01-22T13:59:37Z,939,
s3,2023-01-22T13:59:38Z,939,
s3,2023-01-22T13:59:39Z,939,
